"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"290","ENSG00000143153","ATP1B1","1",169105697,169132722,"ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]",1806.686219916,0.408834742443209,0.119260016465699,3.4280956397553,0.00060783128413624,0.0156264279915246,1.92038054669386
"491","ENSG00000182378","PLCXD1","X",276322,303356,"phosphatidylinositol specific phospholipase C X domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23148]",1233.56554490034,0.408746934678084,0.125172901620609,3.26545865268002,0.00109286959480396,0.0206316713127073,2.13313370345529
"221","ENSG00000132640","BTBD3","20",11890723,11926609,"BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]",1078.27233865474,0.408393266292857,0.117180208736609,3.48517271556343,0.000491819472046682,0.012830901696189,2.17655512739692
"595","ENSG00000283761","AC118553.2","1",99970011,100083321,"novel protein",122.049620110464,0.407883258933742,0.130877174836571,3.11653471618008,0.00182990133332878,0.0336378663685884,1.6810758150976
"553","ENSG00000198911","SREBF2","22",41833079,41907307,"sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]",2884.77266021345,0.406547013041406,0.13892704559975,2.92633454692956,0.00342981888598448,0.0457058821690373,1.92568275024155
"220","ENSG00000132589","FLOT2","17",28879335,28897733,"flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]",1611.33212626364,0.405540548323488,0.132720690479512,3.05559402123584,0.00224615166061734,0.0351094961207663,1.92038054669386
"288","ENSG00000142871","CCN1","1",85580761,85583950,"cellular communication network factor 1 [Source:HGNC Symbol;Acc:HGNC:2654]",36209.4266495935,0.404432973161533,0.139263005641593,2.9040948189958,0.00368316595489915,0.0462879710304417,2.02950204051686
"20","ENSG00000047644","WWC3","X",10015562,10144478,"WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]",2997.14813748036,0.401732132161059,0.100494757497291,3.99754317703477,6.40033191404404e-05,0.00367147066119964,1.98360137820335
"599","ENSG00000285250","MSRA","CHR_HG76_PATCH",9522867,9898846,"methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]",424.526098807763,0.398969056549964,0.0968457793051195,4.11963287830009,3.79476534663818e-05,0.00248694717984326,2.08872700428257
"43","ENSG00000072110","ACTN1","14",68874143,68979440,"actinin alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]",36095.6677999086,0.396717562593012,0.128519337367372,3.08683168400562,0.00202302110726412,0.0318216277614991,2.05606011800451
"99","ENSG00000104154","SLC30A4","15",45479606,45522755,"solute carrier family 30 member 4 [Source:HGNC Symbol;Acc:HGNC:11015]",772.331870803097,0.392235993433907,0.115675283918176,3.39083666058999,0.000696796157380937,0.0157161644491311,2.17655512739692
"169","ENSG00000118762","PKD2","4",88007635,88077777,"polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]",6402.77834623955,0.391214657342566,0.119291956838026,3.27947221013196,0.00104001452589854,0.0205626961580126,2.03957481407754
"520","ENSG00000196116","TDRD7","9",97412096,97496125,"tudor domain containing 7 [Source:HGNC Symbol;Acc:HGNC:30831]",547.254387962736,0.390872989348195,0.122583082835528,3.18863729241202,0.00142945111903661,0.024331433946275,2.16398853778351
"434","ENSG00000170681","CAVIN4","9",100578079,100587906,"caveolae associated protein 4 [Source:HGNC Symbol;Acc:HGNC:33742]",188.291786713859,0.389989311365928,0.133330378022845,2.92498466702844,0.0034447319567156,0.0476336361743964,1.80990324850642
"245","ENSG00000136802","LRRC8A","9",128882112,128918039,"leucine rich repeat containing 8 VRAC subunit A [Source:HGNC Symbol;Acc:HGNC:19027]",4165.9235105678,0.389927090663187,0.134687072434138,2.8950595154844,0.00379086651288039,0.0476336361743964,1.99235770699868
"453","ENSG00000174099","MSRB3","12",65278643,65491430,"methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]",8867.73217562273,0.38443727798514,0.0998607205070426,3.84973467078107,0.000118245846067561,0.00554395313075456,2.03957481407754
"547","ENSG00000198598","MMP17","12",131828393,131851783,"matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]",608.47068919384,0.38428692056951,0.118905920757801,3.23185690098866,0.00122988629800662,0.022389106534439,2.13313370345529
"173","ENSG00000119632","IFI27L2","14",94127779,94130253,"interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753]",846.404651445451,0.384156673470574,0.0884205573037656,4.34465338361098,1.39495746931799e-05,0.00150107364035982,1.92038054669386
"213","ENSG00000131018","SYNE1","6",152121684,152637801,"spectrin repeat containing nuclear envelope protein 1 [Source:HGNC Symbol;Acc:HGNC:17089]",4680.14571112992,0.383089763323179,0.127792601909946,2.99774601657408,0.00271984237173583,0.0393769701831214,1.92568275024155
"9","ENSG00000010219","DYRK4","12",4562204,4615302,"dual specificity tyrosine phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:HGNC:3095]",422.135993070799,0.382207122376544,0.122098241082899,3.13032455657607,0.00174613266335416,0.0323032502787612,1.71908098672054
"355","ENSG00000158715","SLC45A3","1",205657851,205680509,"solute carrier family 45 member 3 [Source:HGNC Symbol;Acc:HGNC:8642]",290.316601596721,0.38195822775923,0.130679046896404,2.9228727698177,0.00346818200255324,0.0477949190832756,1.80990324850642
"436","ENSG00000171097","KYAT1","9",128832942,128882494,"kynurenine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1564]",166.199452195707,0.378923783752555,0.126150082261389,3.00375375869678,0.00266671060403275,0.0405182204185433,1.80990324850642
"22","ENSG00000050820","BCAR1","16",75228181,75268053,"BCAR1 scaffold protein, Cas family member [Source:HGNC Symbol;Acc:HGNC:971]",3104.8475815775,0.377959873442458,0.126029069363539,2.99898964065352,0.00270876516682521,0.0384734301847416,1.98360137820335
"443","ENSG00000171813","PWWP2B","10",132397168,132417859,"PWWP domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25150]",147.316269952321,0.37709731952439,0.112719055134981,3.34546203454966,0.000821456043089196,0.0192268176570231,1.80990324850642
"141","ENSG00000112977","DAP","5",10679230,10761272,"death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]",9729.44134271376,0.377081376279649,0.0867262453542745,4.34794997453518,1.37415936275873e-05,0.00147365235437224,2.03957481407754
"391","ENSG00000164402","SEPT8","5",132750819,132807241,"septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]",3629.86919921109,0.376552577337967,0.111477528700964,3.37783391617928,0.000730591916978576,0.016989878836996,2.00380614765535
"344","ENSG00000156232","WHAMM","15",82809628,82836108,"WASP homolog associated with actin, golgi membranes and microtubules [Source:HGNC Symbol;Acc:HGNC:30493]",573.400101054931,0.375095528537794,0.0847115729848506,4.42791362881284,9.51489859822256e-06,0.00114350565420648,2.17655512739692
"485","ENSG00000180611","MB21D2","3",192796815,192917856,"Mab-21 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30438]",492.132501138354,0.373979735734388,0.126421957849004,2.95818655317031,0.00309454781709179,0.0401398189383805,2.13313370345529
"394","ENSG00000164465","DCBLD1","6",117453817,117569858,"discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]",2796.83783015537,0.373809744339812,0.089377525703064,4.18236845783477,2.88487934999101e-05,0.0022586084763346,1.95297707556701
"441","ENSG00000171621","SPSB1","1",9292894,9369532,"splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]",1002.11716898708,0.372155091661938,0.119515702377656,3.11385938632541,0.00184657470391489,0.0291771133197988,2.13313370345529
"203","ENSG00000129474","AJUBA","14",22971177,22982551,"ajuba LIM protein [Source:HGNC Symbol;Acc:HGNC:20250]",1259.70316774092,0.371725774782852,0.12077744011956,3.07777490907966,0.00208552377633473,0.0367897463434638,1.67254165996406
"367","ENSG00000160888","IER2","19",13150411,13154911,"immediate early response 2 [Source:HGNC Symbol;Acc:HGNC:28871]",2995.36954692027,0.371632656234775,0.0869939921911747,4.27193472645891,1.93784305371104e-05,0.00178460857982344,1.99235770699868
"480","ENSG00000179456","ZBTB18","1",244048939,244057476,"zinc finger and BTB domain containing 18 [Source:HGNC Symbol;Acc:HGNC:13030]",546.590107594219,0.36941245929548,0.105173914649959,3.51239621083768,0.000444085418079804,0.013343320170549,1.8320116009618
"564","ENSG00000213906","LTB4R2","14",24305734,24312053,"leukotriene B4 receptor 2 [Source:HGNC Symbol;Acc:HGNC:19260]",57.4149658563764,0.367512585015152,0.125675081330472,2.92430751684776,0.00345223511841066,0.0476799259714674,1.80990324850642
"509","ENSG00000187189","TSPYL4","6",116249961,116254140,"TSPY like 4 [Source:HGNC Symbol;Acc:HGNC:21559]",1578.42445694468,0.363894723912834,0.100155651799262,3.63329195482822,0.000279828085980474,0.0110137816103779,1.67254165996406
"116","ENSG00000106211","HSPB1","7",76302673,76304295,"heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]",9744.15872945562,0.362608183362717,0.122090912394587,2.96998504025263,0.00297814251447214,0.0368759167537556,2.375
"463","ENSG00000175893","ZDHHC21","9",14611071,14693471,"zinc finger DHHC-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20750]",1046.55038737526,0.359680692643063,0.106429212360087,3.37952978009589,0.000726099405227999,0.0172947686647603,1.92038054669386
"467","ENSG00000176871","WSB2","12",118032694,118062430,"WD repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:19222]",8894.43651521215,0.359576850055724,0.0846063367680547,4.24999904016045,2.13771431545246e-05,0.00187917870576848,1.95297707556701
"182","ENSG00000123143","PKN1","19",14433053,14471867,"protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]",4485.2610510917,0.359180147023364,0.102227275162837,3.51354515173401,0.000442169257272551,0.0129881746216874,1.92568275024155
"228","ENSG00000134138","MEIS2","15",36889204,37101299,"Meis homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7001]",2153.65304170427,0.359037255352863,0.0989324443508211,3.6291153797807,0.000284394116766152,0.0101341584579097,1.92038054669386
"343","ENSG00000155858","LSM11","5",157743712,157760709,"LSM11, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:30860]",732.88515145105,0.358340056704944,0.107971607046105,3.31883600243099,0.000903934999580892,0.0184574160130382,2.13313370345529
"481","ENSG00000179627","ZBTB42","14",104800596,104804712,"zinc finger and BTB domain containing 42 [Source:HGNC Symbol;Acc:HGNC:32550]",121.240698625687,0.35818745336618,0.103672386917174,3.45499379359659,0.000550305489984915,0.0159115222341683,1.6810758150976
"200","ENSG00000128294","TPST2","22",26521996,26596717,"tyrosylprotein sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:12021]",1857.68821609005,0.358172835193644,0.103631829177026,3.45620489417209,0.000547838717290084,0.0143969740007084,1.95297707556701
"539","ENSG00000197879","MYO1C","17",1464186,1492686,"myosin IC [Source:HGNC Symbol;Acc:HGNC:7597]",15683.5708353492,0.357376198231757,0.0969542233164671,3.68603023166149,0.000227779304917678,0.00865315333721698,1.95297707556701
"404","ENSG00000166333","ILK","11",6603708,6610874,"integrin linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]",8858.26492000079,0.356996833536923,0.0924320516520677,3.8622623554947,0.000112341826974236,0.00536316346848364,2.02950204051686
"502","ENSG00000185129","PURA","5",140107777,140125619,"purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]",3693.08465846211,0.354528763379871,0.0929226435288488,3.81531077804308,0.000136011647038047,0.00637652599087277,1.95297707556701
"431","ENSG00000170464","DNAJC18","5",139408588,139444491,"DnaJ heat shock protein family (Hsp40) member C18 [Source:HGNC Symbol;Acc:HGNC:28429]",488.152796423477,0.354054477898783,0.107668912600964,3.28836308778336,0.00100771784853239,0.0216173175565829,1.8320116009618
"214","ENSG00000131236","CAP1","1",40040233,40072649,"cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]",28964.6412967911,0.353351504714343,0.0984499544417496,3.58914848379551,0.000331759847552073,0.011134587460186,1.95297707556701
"188","ENSG00000123575","FAM199X","X",104166453,104195902,"family with sequence similarity 199, X-linked [Source:HGNC Symbol;Acc:HGNC:25195]",1708.86935983534,0.352849076337262,0.0928358196507732,3.80078592147512,0.000144237877743477,0.00674304326088381,1.92038054669386
"8","ENSG00000007866","TEAD3","6",35473597,35497079,"TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]",2075.90491785513,0.345285540686545,0.109360495169148,3.15731508121366,0.00159229192669744,0.0285029097265637,1.92038054669386
"65","ENSG00000087095","NLK","17",28041737,28196381,"nemo like kinase [Source:HGNC Symbol;Acc:HGNC:29858]",522.067085371629,0.345177523402462,0.0924706119219368,3.73283485669868,0.000189336738577582,0.00729640360121295,2.17655512739692
"58","ENSG00000081320","STK17B","2",196133583,196176503,"serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]",3009.3743766305,0.345083993501889,0.112928168795993,3.05578313348277,0.00224473552317159,0.0351094961207663,1.92568275024155
"127","ENSG00000108861","DUSP3","17",43766125,43778977,"dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]",3933.82457013819,0.344419878736118,0.10210042297159,3.3733442890041,0.000742610348426733,0.0170698664015175,2.00380614765535
"454","ENSG00000174405","LIG4","13",108207439,108218368,"DNA ligase 4 [Source:HGNC Symbol;Acc:HGNC:6601]",795.612179762816,0.342469925322601,0.0691397296446761,4.95330148212362,7.29647931447012e-07,0.000222505455873516,1.71908098672054
"308","ENSG00000147894","C9orf72","9",27546545,27573866,"C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]",296.246343762142,0.342064826633284,0.109810381262961,3.11504998615883,0.00183913740535831,0.0323032502787612,1.80990324850642
"125","ENSG00000107819","SFXN3","10",101031234,101041244,"sideroflexin 3 [Source:HGNC Symbol;Acc:HGNC:16087]",3238.44970347492,0.340582212115137,0.108048643092795,3.15211928966693,0.00162090039350094,0.0288338369637752,1.92568275024155
"93","ENSG00000103064","SLC7A6","16",68264516,68301823,"solute carrier family 7 member 6 [Source:HGNC Symbol;Acc:HGNC:11064]",2774.65813376219,0.339670533983432,0.0978112835441609,3.47271318477355,0.000515225639943004,0.0139859086850321,1.95297707556701
"594","ENSG00000283154","IQCJ-SCHIP1","3",158962235,159897366,"IQCJ-SCHIP1 readthrough [Source:HGNC Symbol;Acc:HGNC:38842]",1409.75071874818,0.337501369551697,0.116892020372303,2.88729177985587,0.00388573701358312,0.0457730570886104,2.17655512739692
"516","ENSG00000189060","H1F0","22",37805093,37807436,"H1 histone family member 0 [Source:HGNC Symbol;Acc:HGNC:4714]",6455.70301042224,0.33219560118754,0.0905758792222623,3.66759455210335,0.000244843022217326,0.00883213176269283,2.02950204051686
"79","ENSG00000100596","SPTLC2","14",77505997,77616773,"serine palmitoyltransferase long chain base subunit 2 [Source:HGNC Symbol;Acc:HGNC:11278]",5125.1573719551,0.332025377569924,0.113932934562815,2.91421772680547,0.00356581117691182,0.0457054595214174,2.00380614765535
"552","ENSG00000198863","RUNDC1","17",42980565,42993690,"RUN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25418]",733.134843870528,0.331850096266125,0.0739617728375505,4.48677855511928,7.23081607208419e-06,0.000938003284603284,2.17655512739692
"70","ENSG00000092841","MYL6","12",56158161,56163496,"myosin light chain 6 [Source:HGNC Symbol;Acc:HGNC:7587]",38665.6852297026,0.33150438609742,0.076400475893927,4.33903561749634,1.43109329771099e-05,0.00136073217622353,2.375
"523","ENSG00000196547","MAN2A2","15",90902218,90922584,"mannosidase alpha class 2A member 2 [Source:HGNC Symbol;Acc:HGNC:6825]",1233.27211506221,0.331061870329208,0.104942749457395,3.15469026722626,0.0016066857631427,0.0313131799791849,1.67254165996406
"208","ENSG00000130402","ACTN4","19",38647649,38731589,"actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]",14525.4127028743,0.330843676976217,0.0850417056563318,3.8903697241588,0.000100091601852694,0.00482816154234816,2.05606011800451
"593","ENSG00000282844","ACTN4","CHR_HG26_PATCH",38647649,38731589,"actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]",14525.4127028743,0.330843676976216,0.0850417056563295,3.89036972415889,0.000100091601852653,0.00506588956122781,1.95297707556701
"126","ENSG00000107864","CPEB3","10",92046692,92291078,"cytoplasmic polyadenylation element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:21746]",101.908580258772,0.330155005089846,0.104398550184247,3.16244818062295,0.00156448576945183,0.0291771133197988,1.80990324850642
"48","ENSG00000075624","ACTB","7",5527148,5563784,"actin beta [Source:HGNC Symbol;Acc:HGNC:132]",151029.929985146,0.33001670206545,0.0963081498770465,3.42667471534622,0.000611020540914901,0.0151635137431832,2.03957481407754
"540","ENSG00000197933","ZNF823","19",11721265,11739009,"zinc finger protein 823 [Source:HGNC Symbol;Acc:HGNC:30936]",191.284672302765,0.327933258832494,0.0913084315637377,3.59148934240077,0.000328793624393941,0.0121233989699087,1.64840351543516
"550","ENSG00000198843","SELENOT","3",150602875,150630445,"selenoprotein T [Source:HGNC Symbol;Acc:HGNC:18136]",4163.18790603498,0.327730660254374,0.0978578194514216,3.34904928488689,0.000810893699778455,0.0180990537679119,1.98360137820335
"111","ENSG00000105755","ETHE1","19",43506719,43527230,"ETHE1 persulfide dioxygenase [Source:HGNC Symbol;Acc:HGNC:23287]",523.703274333737,0.326576689724978,0.106981763646645,3.05263886659826,0.00226838747635383,0.0333530064460665,2.13313370345529
"153","ENSG00000115762","PLEKHB2","2",131104847,131353709,"pleckstrin homology domain containing B2 [Source:HGNC Symbol;Acc:HGNC:19236]",4932.95975076735,0.321143363288537,0.0774562501165815,4.14612588145147,3.38147969174807e-05,0.00246360644048742,1.95297707556701
"210","ENSG00000130734","ATG4D","19",10543895,10553418,"autophagy related 4D cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20789]",458.964874745569,0.319991954926035,0.0681963776646663,4.6922133679811,2.7026503955015e-06,0.000502112911026421,1.80990324850642
"35","ENSG00000068971","PPP2R5B","11",64917553,64934475,"protein phosphatase 2 regulatory subunit B'beta [Source:HGNC Symbol;Acc:HGNC:9310]",1672.1641259919,0.319298500833542,0.0784493779922983,4.07012151026728,4.69886232213791e-05,0.0028043116914076,2.17655512739692
"490","ENSG00000182372","CLN8","8",1755778,1801711,"CLN8 transmembrane ER and ERGIC protein [Source:HGNC Symbol;Acc:HGNC:2079]",269.624920163976,0.318340406585025,0.10101289645652,3.15148280815856,0.00162443725318206,0.0336378663685884,1.49744278276329
"75","ENSG00000099814","CEP170B","14",104865268,104896770,"centrosomal protein 170B [Source:HGNC Symbol;Acc:HGNC:20362]",3620.77661141544,0.316290630397883,0.0672654298424714,4.70212754365211,2.57464582874841e-06,0.000467267033725634,1.92568275024155
"190","ENSG00000124831","LRRFIP1","2",237627587,237813682,"LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]",8765.06556043629,0.315784005428585,0.104415598269185,3.02429915322124,0.00249209881285363,0.0370649602162495,1.95297707556701
"1","ENSG00000002834","LASP1","17",38869859,38921770,"LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]",24265.6002211059,0.315430444279603,0.103345135912798,3.052204068373,0.00227167604490345,0.034229247042934,2.02950204051686
"168","ENSG00000118680","MYL12B","18",3261479,3278431,"myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]",12239.4997312441,0.315415670129621,0.0791901364096702,3.983017133572,6.80458477825935e-05,0.00370003424541565,2.05606011800451
"138","ENSG00000112425","EPM2A","6",145382535,145736023,"EPM2A glucan phosphatase, laforin [Source:HGNC Symbol;Acc:HGNC:3413]",286.555486296069,0.314693042726284,0.101671102693297,3.09520635057528,0.00196676014502787,0.0336378663685884,1.80990324850642
"535","ENSG00000197555","SIPA1L1","14",71320449,71741229,"signal induced proliferation associated 1 like 1 [Source:HGNC Symbol;Acc:HGNC:20284]",6979.87790951011,0.314089015970753,0.0980453665635324,3.20350697824386,0.00135764749819354,0.024403364102278,2.03957481407754
"118","ENSG00000106524","ANKMY2","7",16599779,16645817,"ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]",874.870429971846,0.313251775926562,0.078924058263715,3.96902773144115,7.21664838541034e-05,0.00370003424541565,2.17655512739692
"529","ENSG00000196924","FLNA","X",154348524,154374638,"filamin A [Source:HGNC Symbol;Acc:HGNC:3754]",146816.718793613,0.309653094100111,0.0886771516434346,3.49191520432689,0.000479570466991187,0.0122268239748992,2.375
"123","ENSG00000107175","CREB3","9",35732598,35736999,"cAMP responsive element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2347]",2750.99026963342,0.309224783036017,0.083573254306613,3.70004477630529,0.000215561429923568,0.00858151975013838,1.92038054669386
"562","ENSG00000213445","SIPA1","11",65638101,65650918,"signal-induced proliferation-associated 1 [Source:HGNC Symbol;Acc:HGNC:10885]",1295.20480239352,0.307109826354431,0.0891793688418124,3.44373177723636,0.000573744585703679,0.0163932697233495,1.67254165996406
"41","ENSG00000071127","WDR1","4",10074339,10116949,"WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]",28264.5255814828,0.305077132696888,0.0841047573921395,3.62734692015652,0.000286348439628554,0.00978125098431933,2.05606011800451
"457","ENSG00000174996","KLC2","11",66257294,66267860,"kinesin light chain 2 [Source:HGNC Symbol;Acc:HGNC:20716]",2534.35711671471,0.30498697359051,0.0644913198526818,4.72911663596271,2.25498817127474e-06,0.000436356602539424,1.92038054669386
"361","ENSG00000159423","ALDH4A1","1",18871430,18902724,"aldehyde dehydrogenase 4 family member A1 [Source:HGNC Symbol;Acc:HGNC:406]",524.458301641367,0.304481655009953,0.103552023952311,2.94037376951874,0.00327816541917489,0.0458384264245904,1.8320116009618
"49","ENSG00000076067","RBMS2","12",56521820,56596193,"RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909]",2101.97083958021,0.304465760185504,0.0933255602619063,3.26240484740793,0.00110471252268354,0.020542005662963,2.17655512739692
"563","ENSG00000213693","SEC14L1P1","11",43897456,43899636,"SEC14 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44189]",59.1674865050088,0.302711919147728,0.0961399275794606,3.14865973762601,0.00164021053542131,0.0316851333548217,1.6810758150976
"6","ENSG00000006327","TNFRSF12A","16",3018445,3022383,"TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]",13356.538585879,0.301754682367469,0.101067971266786,2.98566082395122,0.00282966302195084,0.0390194741077878,2.02950204051686
"541","ENSG00000198087","CD2AP","6",47477789,47627263,"CD2 associated protein [Source:HGNC Symbol;Acc:HGNC:14258]",2147.56720607092,0.301691227340795,0.0788467717056879,3.82629777750344,0.000130084918597376,0.00627324229976766,1.92038054669386
"303","ENSG00000145916","RMND5B","5",178130996,178150568,"required for meiotic nuclear division 5 homolog B [Source:HGNC Symbol;Acc:HGNC:26181]",663.081200884866,0.301667146141491,0.0731591876025817,4.12343488257714,3.73264016882897e-05,0.00268222197166477,1.8320116009618
"339","ENSG00000154222","CC2D1B","1",52345723,52366193,"coiled-coil and C2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29386]",1844.64714183347,0.301651502652583,0.0971657296400269,3.10450509423561,0.00190597645520044,0.0319833189724237,1.92038054669386
"56","ENSG00000081087","OSTM1","6",108041409,108165854,"osteoclastogenesis associated transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:21652]",3041.12221344946,0.301381709654696,0.0877394050093715,3.43496413752185,0.000592632250709981,0.0154137301233956,1.92568275024155
"439","ENSG00000171552","BCL2L1","20",31664452,31723989,"BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]",3638.71364867142,0.30033165862574,0.088148528566382,3.40710915440374,0.000656548647819534,0.015937587380166,1.99235770699868
"148","ENSG00000115091","ACTR3","2",113889960,113962596,"actin related protein 3 [Source:HGNC Symbol;Acc:HGNC:170]",19289.335366093,0.299517310550645,0.0986370185771263,3.03656086600435,0.002392937911633,0.0322559734933409,2.375
"376","ENSG00000162734","PEA15","1",160205337,160215376,"proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]",18649.8400926454,0.29876227491323,0.0995355968191677,3.00156209899469,0.00268598248952169,0.0376776293848461,2.02950204051686
"528","ENSG00000196923","PDLIM7","5",177483394,177497606,"PDZ and LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:22958]",12107.2539509244,0.298476787791157,0.100919251367329,2.95758028074101,0.00310063996704944,0.0411830721112329,2.05606011800451
"101","ENSG00000104228","TRIM35","8",27284886,27311272,"tripartite motif containing 35 [Source:HGNC Symbol;Acc:HGNC:16285]",813.344794951908,0.297701995402864,0.0978996807747685,3.04088831594628,0.00235881308334179,0.0347138769442543,2.06502329299319
"522","ENSG00000196459","TRAPPC2","X",13712244,13734635,"trafficking protein particle complex 2 [Source:HGNC Symbol;Acc:HGNC:23068]",370.435140840992,0.296707723805739,0.0881352114228487,3.36650606512096,0.000761269081292842,0.019223028618827,1.6810758150976
"363","ENSG00000160216","AGPAT3","21",43865223,43987592,"1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]",2496.27620498034,0.294137176193474,0.0865294054839464,3.39927420682492,0.00067564941248901,0.0163932697233495,1.96542111049406
"223","ENSG00000132825","PPP1R3D","20",59936663,59940305,"protein phosphatase 1 regulatory subunit 3D [Source:HGNC Symbol;Acc:HGNC:9294]",341.85426673275,0.292263755510135,0.0778778648601367,3.75284756503046,0.000174837178262943,0.00865315333721698,1.49744278276329
"265","ENSG00000139517","LNX2","13",27545913,27620529,"ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421]",345.371081364039,0.292115808960741,0.0952920907587934,3.06547801223246,0.00217322356194147,0.035786933623471,1.80990324850642
"140","ENSG00000112763","BTN2A1","6",26457904,26476621,"butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136]",2236.53481495865,0.290603724090924,0.0640762354983298,4.53528085460792,5.75268823773939e-06,0.000873474380062271,1.95297707556701
"84","ENSG00000101608","MYL12A","18",3247481,3256236,"myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701]",14597.318510976,0.286434591521066,0.0677768741009552,4.22614048405972,2.37733605599463e-05,0.00199642074281357,1.95297707556701
"175","ENSG00000119965","C10orf88","10",122930901,122954311,"chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]",733.95200019729,0.28493762620364,0.0619675053215702,4.59817810520212,4.26201578761312e-06,0.000618121866072632,2.17655512739692
"102","ENSG00000104497","SNX16","8",81799581,81842866,"sorting nexin 16 [Source:HGNC Symbol;Acc:HGNC:14980]",482.793044817368,0.284873852188153,0.081184232502356,3.50898004954208,0.000449828645679587,0.0125362768451983,2.08872700428257
"16","ENSG00000028203","VEZT","12",95217746,95302799,"vezatin, adherens junctions transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18258]",2196.32542810488,0.283786608872527,0.075139415793437,3.77680084248558,0.000158855653407375,0.00741822379932033,1.76023047012825
"64","ENSG00000087074","PPP1R15A","19",48872421,48876058,"protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]",3261.88089533896,0.281328880780992,0.0832664581790711,3.37865794863007,0.000728405758108631,0.0170537996738222,1.98360137820335
